Mat_MatCode,SP_TestPlan,PLAN.ACTIVE,ITEM_DESCRIPTION,Test_Lab,Res_TestCode,Res_TestName,Analyte.C,Numeric_Result,Res_Units,Rounding_Rule,Low_Release_Limit,High_Release_Limit,METHOD,METHOD.C,DISPLAY_AS,Facility Name,FACILITY_DESCRIPTION,SAMPLE_PLAN
3OA580,Applicator_38A,3OA580\Applicator_38A,Hydroentangled Nonwoven 11-1/2” 45 GSM,NY-Analytical,757,Caliper,Caliper,500,um,"FDA,0",416,534,TM 102,TM102,3OA580 - Hydroentangled Nonwoven 11-1/2” 45 GSM,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
5PB114IS,Box_NY_NA50#_402_2.5-3.25,5PB114IS\Box_NY_NA50#_402_2.5-3.25,Prevantics Swab Insert,NY-Analytical,772,Box Inspection,AQL Sample Size,500,,"FDA,0",,,Box Inspection,Box Inspection,5PB114IS - Prevantics Swab Insert,NY ,RAW MATERIAL - NY                                 ,RM_BOX
5QS273IS,Box_NY_NA50#_402_5-3.25,5QS273IS\Box_NY_NA50#_402_5-3.25,Prevantics Swabstick Insert,NY-Analytical,772,Box Inspection,AQL Sample Size,500,,"FDA,0",,,Box Inspection,Box Inspection,5QS273IS - Prevantics Swabstick Insert,NY ,RAW MATERIAL - NY                                 ,RM_BOX
3OQ222,"Applicator_NY_36"" Embossed Spunlaced Nonwoven","3OQ222\Applicator_NY_36"" Embossed Spunlaced Nonwoven","Applicator - 30"" Embossed Spunlaced Nonwoven",NY-Analytical,758,Tensile Strength,Wet CD ,521.87,g/in,"FDA,0",600,1200,TM 103,TM103,"3OQ222 - Applicator - 30"" Embossed Spunlaced Nonwoven",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OA347,Microbiologu - Bioburden_Applicator_NY,3OA347\Microbiologu - Bioburden_Applicator_NY,"Nonwoven Rolls Dispersible Unembossed - 6"" Width-65 GSM",NY-Analytical,758,Tensile Strength,Wet CD ,561.7,g/in,"FDA,0",375,575,TM 103,TM103,"3OA347 - Nonwoven Rolls Dispersible Unembossed - 6"" Width-65 GSM",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3DQ595N,Applicator_10I,3DQ595N\Applicator_10I,"Ap1 Sg Thermal Sh-Pp-40 30""",NY-Analytical,758,Tensile Strength,Dry CD,573.11,g/in,"FDA,0",513,1130,TM 103,TM103,"3DQ595N - Ap1 Sg Thermal Sh-Pp-40 30""",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OA347,"Applicator_NY_Nonwoven Rolls Dispersable Unembossed- 6"" width - 65 gsm","3OA347\Applicator_NY_Nonwoven Rolls Dispersable Unembossed- 6"" width - 65 gsm","Nonwoven Rolls Dispersible Unembossed - 6"" Width-65 GSM",NY-Analytical,758,Tensile Strength,Wet MD ,648,g/in,"FDA,0",485,915,TM 103,TM103,"3OA347 - Nonwoven Rolls Dispersible Unembossed - 6"" Width-65 GSM",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3DQ595,Applicator_10D,3DQ595\Applicator_10D,"Ap1 Sg Thermal Sh-Pp-40 30""",NY-Analytical,758,Tensile Strength,Dry CD,667.15,g/in,"FDA,0",513,1130,TM 103,TM103,"3DQ595 - Ap1 Sg Thermal Sh-Pp-40 30""",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OA347,"Applicator_NY_Nonwoven Rolls Dispersable Unembossed- 6"" width - 65 gsm","3OA347\Applicator_NY_Nonwoven Rolls Dispersable Unembossed- 6"" width - 65 gsm","Nonwoven Rolls Dispersible Unembossed - 6"" Width-65 GSM",NY-Analytical,884,Applicator_Inspection,Wet MD  ,692,g/in,"FDA,0",485,915,See Analyte for Method #,See_Analyte_for_Method,"3OA347 - Nonwoven Rolls Dispersible Unembossed - 6"" Width-65 GSM",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OA347,Microbiologu - Bioburden_Applicator_NY,3OA347\Microbiologu - Bioburden_Applicator_NY,"Nonwoven Rolls Dispersible Unembossed - 6"" Width-65 GSM",NY-Analytical,758,Tensile Strength,Wet MD ,694.79,g/in,"FDA,0",485,915,TM 103,TM103,"3OA347 - Nonwoven Rolls Dispersible Unembossed - 6"" Width-65 GSM",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OQ222,"Applicator_NY_ 30"" Embossed Spunlaced Nonwoven","3OQ222\Applicator_NY_ 30"" Embossed Spunlaced Nonwoven","Applicator - 30"" Embossed Spunlaced Nonwoven",NY-Analytical,758,Tensile Strength,Wet CD ,740.59,g/in,"FDA,0",600,1200,TM 103,TM103,"3OQ222 - Applicator - 30"" Embossed Spunlaced Nonwoven",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OA347,Microbiologu - Bioburden_Applicator_NY,3OA347\Microbiologu - Bioburden_Applicator_NY,"Nonwoven Rolls Dispersible Unembossed - 6"" Width-65 GSM",NY-Analytical,884,Applicator_Inspection,Wet MD  ,769,g/in,"FDA,0",485,915,See Analyte for Method #,See_Analyte_for_Method,"3OA347 - Nonwoven Rolls Dispersible Unembossed - 6"" Width-65 GSM",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OD438,Applicator_NY_35 gsm Unembossed Nonwoven,3OD438\Applicator_NY_35 gsm Unembossed Nonwoven,Unembossed Nonwoven 35 GSM,NY-Analytical,884,Applicator_Inspection,Wet CD  ,789.96,g/in,"FDA,0",250,1250,See Analyte for Method #,See_Analyte_for_Method,3OD438 - Unembossed Nonwoven 35 GSM,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OA592,"Applicator_NY_Nonwoven Rolls Dispersible Unembossed - 6"" - 70gsm","3OA592\Applicator_NY_Nonwoven Rolls Dispersible Unembossed - 6"" - 70gsm","Nonwoven Rolls Dispersible Unembossed - 6"" Width - 70 GSM",NY-Analytical,758,Tensile Strength,Wet MD ,793.49,g/in,"FDA,0",610,1040,TM 103,TM103,"3OA592 - Nonwoven Rolls Dispersible Unembossed - 6"" Width - 70 GSM",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OP134,"Applicator_NY_35gsm Stora Flat - 30""","3OP134\Applicator_NY_35gsm Stora Flat - 30""","Stora Flat - 30"" 35 GSM",NY-Analytical,758,Tensile Strength,Wet CD ,812.99,g/in,"FDA,0",250,1250,TM 103,TM103,"3OP134 - Stora Flat - 30"" 35 GSM",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3XP134,"Applicator_NY_35gsm Stora Flat - 36""","3XP134\Applicator_NY_35gsm Stora Flat - 36""","Stora Flat - 36"" 35 GSM",NY-Analytical,758,Tensile Strength,Wet CD ,842.87,g/in,"FDA,0",250,1250,TM 103,TM103,"3XP134 - Stora Flat - 36"" 35 GSM",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OP081,"Applicator_NY_Rolls Flat Spunlaced Nonwoven-55gsm-30""","3OP081\Applicator_NY_Rolls Flat Spunlaced Nonwoven-55gsm-30""",Rolls Flat Spunlaced Nonwoven - 55 GSM,NY-Analytical,758,Tensile Strength,Wet CD ,893.28,g/in,"FDA,0",650,1300,TM 103,TM103,3OP081 - Rolls Flat Spunlaced Nonwoven - 55 GSM,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
7O4OP705,Chem_NY_Cetaphil Concentrate,7O4OP705\Chem_NY_Cetaphil Concentrate,Cetaphil Concentrate,NY-Analytical,747,Viscosity,Viscosity (Spindle 3 @ 60RPM in 300 ml beaker),915,cps,"FDA,0",400,1600,TM 203,TM203,7O4OP705 - Cetaphil Concentrate,NY ,RAW MATERIAL - NY                                 ,RM_CHEMICAL
3OP920,"Applicator_NY_SMS Nonwovens Honeycomb Embossed- 35 gsm - 37.5""","3OP920\Applicator_NY_SMS Nonwovens Honeycomb Embossed- 35 gsm - 37.5""",Sms Nonwovens Honeycomb Embossed- 35 GSM - 953 Mm,NY-Analytical,759,Applicator Measurements,Roll Width,953,mm,"FDA,0",950,956,Applicator Measurements,TM142,3OP920 - Sms Nonwovens Honeycomb Embossed- 35 GSM - 953 Mm,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OC585,Applicator_NY_55 gsm Unembossed Spunlaced Nonwoven – 6”,3OC585\Applicator_NY_55 gsm Unembossed Spunlaced Nonwoven – 6”,"Unembossed Spunlaced Nonwoven- 6"" 55 GSM ",NY-Analytical,884,Applicator_Inspection,Wet CD  ,1004.84,g/in,"FDA,0",992,2208,See Analyte for Method #,See_Analyte_for_Method,"3OC585 - Unembossed Spunlaced Nonwoven- 6"" 55 GSM ",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3BJ141,Applicator_07K,3BJ141\Applicator_07K,Ap1 Vj 43G 40/60 Bgdot 11.625,NY-Analytical,758,Tensile Strength,Wet CD ,1064.23,g/in,"FDA,0",921,1535,TM 103,TM103,3BJ141 - Ap1 Vj 43G 40/60 Bgdot 11.625,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3XP138,Applicator_36B,3XP138\Applicator_36B,"Hydroentangled Nonwoven 37 1/2"" With Diamond Emboss 40 GSM",NY-Analytical,758,Tensile Strength,Wet CD CoA ,1069,g/in,"FDA,0",400,,TM 103,TM103,"3XP138 - Hydroentangled Nonwoven 37 1/2"" With Diamond Emboss 40 GSM",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OQ551,Applicator_15E,3OQ551\Applicator_15E,"Hydroentangled Nonwoven, 42"" 40 GSM",NY-Analytical,758,Tensile Strength,Wet CD CoA ,1073,g/25mm,"FDA,0",400,,TM 103,TM103,"3OQ551 - Hydroentangled Nonwoven, 42"" 40 GSM",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OJ213,Applicator_08A,3OJ213\Applicator_08A,"Ap1 Vj 40 GSM 50% Visc/50% Pet 12""",NY-Analytical,758,Tensile Strength,Wet CD ,1096.49,g/in,"FDA,0",1030,1546,TM 103,TM103,"3OJ213 - Ap1 Vj 40 GSM 50% Visc/50% Pet 12""",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OQ850N,"Applicator_NY_Thermal Bonded Nonwoven-37 1/2""","3OQ850N\Applicator_NY_Thermal Bonded Nonwoven-37 1/2""","Applicator Thermal Bonded Nonwoven-37 1/2""",NY-Analytical,884,Applicator_Inspection,Dry CD ,1098.41,g/in,"FDA,0",513,1130,See Analyte for Method #,See_Analyte_for_Method,"3OQ850N - Applicator Thermal Bonded Nonwoven-37 1/2""",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OP920,"Applicator_NY_SMS Nonwovens Honeycomb Embossed- 35 gsm - 37.5""","3OP920\Applicator_NY_SMS Nonwovens Honeycomb Embossed- 35 gsm - 37.5""",Sms Nonwovens Honeycomb Embossed- 35 GSM - 953 Mm,NY-Analytical,758,Tensile Strength,Dry CD,1143.94,g/in,"FDA,0",1100,1700,TM 103,TM103,3OP920 - Sms Nonwovens Honeycomb Embossed- 35 GSM - 953 Mm,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OA972,"Applicator_NY_40gsm Hydroentangled Nonwoven 9"" with Diamond Emboss","3OA972\Applicator_NY_40gsm Hydroentangled Nonwoven 9"" with Diamond Emboss","Hydroentangled Nonwoven 9"" With Diamond Emboss 40 GSM",NY-Analytical,758,Tensile Strength,Wet CD CoA ,1145,g/in,"FDA,0",400,1800,TM 103,TM103,"3OA972 - Hydroentangled Nonwoven 9"" With Diamond Emboss 40 GSM",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3AP211,"Applicator_NY_Spunlaced Nonwoven 55gsm 37 1/2""","3AP211\Applicator_NY_Spunlaced Nonwoven 55gsm 37 1/2""","Spunlaced Nonwoven 55 GSM 37 1/2""",NY-Analytical,758,Tensile Strength,Wet CD ,1147.63,g/in,"FDA,0",692,1438,TM 103,TM103,"3AP211 - Spunlaced Nonwoven 55 GSM 37 1/2""",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OP138,Applicator_36D,3OP138\Applicator_36D,"Hydroentangled Nonwoven 30"" With Diamond Emboss 40 GSM",NY-Analytical,758,Tensile Strength,Wet CD CoA ,1228,g/in,"FDA,0",400,,TM 103,TM103,"3OP138 - Hydroentangled Nonwoven 30"" With Diamond Emboss 40 GSM",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OH592,Applicator_36A,3OH592\Applicator_36A,Hydroentangled Nonwoven 7 7/8” With Diamond Emboss 40 GSM,NY-Analytical,758,Tensile Strength,Wet CD CoA ,1235,g/in,"FDA,0",400,,TM 103,TM103,3OH592 - Hydroentangled Nonwoven 7 7/8” With Diamond Emboss 40 GSM,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OP920,"Applicator_NY_SMS Nonwovens Honeycomb Embossed- 35 gsm - 37.5""","3OP920\Applicator_NY_SMS Nonwovens Honeycomb Embossed- 35 gsm - 37.5""",Sms Nonwovens Honeycomb Embossed- 35 GSM - 953 Mm,NY-Analytical,884,Applicator_Inspection,Dry CD ,1254.21,g/in,"FDA,0",1100,1700,See Analyte for Method #,See_Analyte_for_Method,3OP920 - Sms Nonwovens Honeycomb Embossed- 35 GSM - 953 Mm,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OU275,Applicator_36C,3OU275\Applicator_36C,Hydroentangled Nonwoven 11 3/4” With Diamond Emboss 40 GSM,NY-Analytical,758,Tensile Strength,Wet CD CoA ,1256.91,g/in,"FDA,0",400,,TM 103,TM103,3OU275 - Hydroentangled Nonwoven 11 3/4” With Diamond Emboss 40 GSM,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OD186,"Applicator_NY_Paper Crepe 23 lb., 7 3/4""","3OD186\Applicator_NY_Paper Crepe 23 lb., 7 3/4""","Paper Crepe 23 Lb., 7 3/4""",NY-Analytical,884,Applicator_Inspection,Wet CD  ,1261.89,g/in,"FDA,0",1000,2500,See Analyte for Method #,See_Analyte_for_Method,"3OD186 - Paper Crepe 23 Lb., 7 3/4""",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OA580,Applicator_38A,3OA580\Applicator_38A,Hydroentangled Nonwoven 11-1/2” 45 GSM,NY-Analytical,758,Tensile Strength,Dry CD (CoA),1326,g/in,"FDA,0",610,,TM 103,TM103,3OA580 - Hydroentangled Nonwoven 11-1/2” 45 GSM,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OA426,Applicator_NY_Rolls Spunlaced Nonwoven – 8” – 52 gsm,3OA426\Applicator_NY_Rolls Spunlaced Nonwoven – 8” – 52 gsm,Rolls Spunlaced Nonwoven – 8” – 52 GSM,NY-Analytical,884,Applicator_Inspection,Wet CD  ,1337.35,g/in,"FDA,0",1200,2100,See Analyte for Method #,See_Analyte_for_Method,3OA426 - Rolls Spunlaced Nonwoven – 8” – 52 GSM,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OA911,Applicator_NY_55gsm Big Dot Embossed Nonwoven,3OA911\Applicator_NY_55gsm Big Dot Embossed Nonwoven,Big Dot Embossed Nonwoven 55 GSM ,NY-Analytical,758,Tensile Strength,Dry CD,1382.58,g/in,"FDA,0",1036,,TM 103,TM103,3OA911 - Big Dot Embossed Nonwoven 55 GSM ,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OP065,Applicator_NY_Rolls spunlaced Nonwoven Diamond - 60gsm,3OP065\Applicator_NY_Rolls spunlaced Nonwoven Diamond - 60gsm,Rolls Spunlaced Nonwoven Diamond - 60 GSM,NY-Analytical,884,Applicator_Inspection,Wet CD  ,1584,g/in,"FDA,0",1300,2000,See Analyte for Method #,See_Analyte_for_Method,3OP065 - Rolls Spunlaced Nonwoven Diamond - 60 GSM,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OQ222,"Applicator_NY_36"" Embossed Spunlaced Nonwoven","3OQ222\Applicator_NY_36"" Embossed Spunlaced Nonwoven","Applicator - 30"" Embossed Spunlaced Nonwoven",NY-Analytical,758,Tensile Strength,Wet MD ,1610.35,g/in,"FDA,0",2200,3400,TM 103,TM103,"3OQ222 - Applicator - 30"" Embossed Spunlaced Nonwoven",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3AQ470-A,"Applicator_NY_Rolls Spunlaced Nonwoven - 37.75""-50gsm","3AQ470-A\Applicator_NY_Rolls Spunlaced Nonwoven - 37.75""-50gsm","Rolls Spunlaced Nonwoven - 37.75"" - 50gsm",NY-Analytical,884,Applicator_Inspection,Wet CD  ,1634,g/in,"FDA,0",1100,2300,See Analyte for Method #,See_Analyte_for_Method,"3AQ470-A - Rolls Spunlaced Nonwoven - 37.75"" - 50gsm",IN ,RAW MATERIAL - INDIANA                            ,RM_APPLICATOR
2JC699,Web_NP5410_6.0,2JC699\Web_NP5410_6.0,PDI Alcohol Prep Pad,NY-Analytical,762,Seal Strength,Seal Strength (@300°F/40psi/0.5 sec dewll),1686.57,g/in,"FDA,0",1500,,TM 107,TM107,2JC699 - PDI Alcohol Prep Pad,NY ,RAW MATERIAL - NY                                 ,RM_WEB
3XP134,"Applicator_NY_35gsm Stora Flat - 36""","3XP134\Applicator_NY_35gsm Stora Flat - 36""","Stora Flat - 36"" 35 GSM",NY-Analytical,758,Tensile Strength,Wet MD ,1755.59,g/in,"FDA,0",800,2600,TM 103,TM103,"3XP134 - Stora Flat - 36"" 35 GSM",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
2DH211,Web_NP5116_6.0,2DH211\Web_NP5116_6.0,CVS Total Home AntibaCt. erial Moist Wipes,NY-Analytical,762,Seal Strength,Seal Strength (@300°F/40psi/0.5 sec dewll),1800.28,g/in,"FDA,0",1500,,TM 107,TM107,2DH211 - CVS Total Home AntibaCt. erial Moist Wipes,NY ,RAW MATERIAL - NY                                 ,RM_WEB
2ED110,Web_NP5410_4.5,2ED110\Web_NP5410_4.5,"Web Original W/N 4.5""/5410",NY-Analytical,762,Seal Strength,Seal Strength (@300°F/40psi/0.5 sec dewll),1814.1,g/in,"FDA,0",1500,,TM 107,TM107,"2ED110 - Web Original W/N 4.5""/5410",NY ,RAW MATERIAL - NY                                 ,RM_WEB
3OP134,"Applicator_NY_35gsm Stora Flat - 30""","3OP134\Applicator_NY_35gsm Stora Flat - 30""","Stora Flat - 30"" 35 GSM",NY-Analytical,758,Tensile Strength,Wet MD ,1821.41,g/in,"FDA,0",800,2600,TM 103,TM103,"3OP134 - Stora Flat - 30"" 35 GSM",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
2AU191,Web_NP5115_7.5,2AU191\Web_NP5115_7.5,Cetaphil Gentle Skin Cleans Cloths 1Ct. ,NY-Analytical,762,Seal Strength,Seal Strength (@325°F/40PSI/0.5Sec Dwell),1823.34,g/in,"FDA,0",1500,,TM 107,TM107,2AU191 - Cetaphil Gentle Skin Cleans Cloths 1Ct. ,NY ,RAW MATERIAL - NY                                 ,RM_WEB
3OD438,Applicator_NY_35 gsm Unembossed Nonwoven,3OD438\Applicator_NY_35 gsm Unembossed Nonwoven,Unembossed Nonwoven 35 GSM,NY-Analytical,884,Applicator_Inspection,Dry CD ,1868.87,g/in,"FDA,0",900,2200,See Analyte for Method #,See_Analyte_for_Method,3OD438 - Unembossed Nonwoven 35 GSM,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3AU228,Applicator_06I,3AU228\Applicator_06I,Ap1 Sp Spunlace 55G 50/50 7.5,NY-Analytical,758,Tensile Strength,Wet CD ,1925.71,g/in,"FDA,0",1443,2463,TM 103,TM103,3AU228 - Ap1 Sp Spunlace 55G 50/50 7.5,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
2RS407,Web_NP3885_13.0,2RS407\Web_NP3885_13.0,Prevantics Skin Swabsticks,NY-Analytical,762,Seal Strength,Seal Strength (@350°F/50psi/1.0 sec dwell),1941,g/in,"FDA,0",700,,TM 107,TM107,2RS407 - Prevantics Skin Swabsticks,NY ,RAW MATERIAL - NY                                 ,RM_WEB
2RS419,Web_NP3885_16,2RS419\Web_NP3885_16,Prevantics Maxi Swabstick,NY-Analytical,762,Seal Strength,Seal Strength (@350°F/50psi/1.0 sec dwell),2030.5,g/in,"FDA,0",700,,TM 107,TM107,2RS419 - Prevantics Maxi Swabstick,NY ,RAW MATERIAL - NY                                 ,RM_WEB
3OA972,"Applicator_NY_40gsm Hydroentangled Nonwoven 9"" with Diamond Emboss","3OA972\Applicator_NY_40gsm Hydroentangled Nonwoven 9"" with Diamond Emboss","Hydroentangled Nonwoven 9"" With Diamond Emboss 40 GSM",NY-Analytical,758,Tensile Strength,Wet MD CoA ,2050,g/in,"FDA,0",1000,3400,TM 103,TM103,"3OA972 - Hydroentangled Nonwoven 9"" With Diamond Emboss 40 GSM",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OP920,"Applicator_NY_SMS Nonwovens Honeycomb Embossed- 35 gsm - 37.5""","3OP920\Applicator_NY_SMS Nonwovens Honeycomb Embossed- 35 gsm - 37.5""",Sms Nonwovens Honeycomb Embossed- 35 GSM - 953 Mm,NY-Analytical,884,Applicator_Inspection,Dry CD ,2070.52,g/in,"FDA,0",2000,3000,See Analyte for Method #,See_Analyte_for_Method,3OP920 - Sms Nonwovens Honeycomb Embossed- 35 GSM - 953 Mm,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3XP138,Applicator_36B,3XP138\Applicator_36B,"Hydroentangled Nonwoven 37 1/2"" With Diamond Emboss 40 GSM",NY-Analytical,758,Tensile Strength,Wet MD CoA ,2099,g/in,"FDA,0",1000,,TM 103,TM103,"3XP138 - Hydroentangled Nonwoven 37 1/2"" With Diamond Emboss 40 GSM",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OD438,Applicator_NY_35 gsm Unembossed Nonwoven,3OD438\Applicator_NY_35 gsm Unembossed Nonwoven,Unembossed Nonwoven 35 GSM,NY-Analytical,884,Applicator_Inspection,Wet MD  ,2141.89,g/in,"FDA,0",800,2600,See Analyte for Method #,See_Analyte_for_Method,3OD438 - Unembossed Nonwoven 35 GSM,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OM304,"Applicator_NY_Spunlaced Nonwoven 50 gsm 100% Polyester-9""","3OM304\Applicator_NY_Spunlaced Nonwoven 50 gsm 100% Polyester-9""","Spunlaced Nonwoven 50 GSM 100% Polyester - 9""",NY-Analytical,884,Applicator_Inspection,Dry CD ,2142.67,g/in,"FDA,0",1801,2821,See Analyte for Method #,See_Analyte_for_Method,"3OM304 - Spunlaced Nonwoven 50 GSM 100% Polyester - 9""",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
2PD351,Web_NP5116_4.5,2PD351\Web_NP5116_4.5,PDI Hygea BZK Antiseptic Towelette,NY-Analytical,762,Seal Strength,Seal Strength (@300°F/40psi/0.5 sec dewll),2163,g/in,"FDA,0",1500,,TM 107,TM107,2PD351 - PDI Hygea BZK Antiseptic Towelette,NY ,RAW MATERIAL - NY                                 ,RM_WEB
3OP257,"Applicator_NY_Spunlaced Nonwoven 50 gsm 100% Polyester-37.5""","3OP257\Applicator_NY_Spunlaced Nonwoven 50 gsm 100% Polyester-37.5""","Spunlaced Nonwoven 50 GSM 100% Polyester - 37.5""",NY-Analytical,758,Tensile Strength,Dry CD,2193.6,g/in,"FDA,0",1801,2821,TM 103,TM103,"3OP257 - Spunlaced Nonwoven 50 GSM 100% Polyester - 37.5""",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
2OU130,Web_NP5115_9.0,2OU130\Web_NP5115_9.0,Grime Boss Heavy Duty Cleaning Wipes,NY-Analytical,762,Seal Strength,Seal Strength (@325°F/40PSI/0.5Sec Dwell),2198.05,g/in,"FDA,0",1500,,TM 107,TM107,2OU130 - Grime Boss Heavy Duty Cleaning Wipes,NY ,RAW MATERIAL - NY                                 ,RM_WEB
2HU120,Web_NP5115_8.5,2HU120\Web_NP5115_8.5,PDI Hygea Personal Cleansing Washcloths,NY-Analytical,762,Seal Strength,Seal Strength (@325°F/40PSI/0.5Sec Dwell),2199,g/in,"FDA,0",1500,,TM 107,TM107,2HU120 - PDI Hygea Personal Cleansing Washcloths,NY ,RAW MATERIAL - NY                                 ,RM_WEB
3OP920,"Applicator_NY_SMS Nonwovens Honeycomb Embossed- 35 gsm - 37.5""","3OP920\Applicator_NY_SMS Nonwovens Honeycomb Embossed- 35 gsm - 37.5""",Sms Nonwovens Honeycomb Embossed- 35 GSM - 953 Mm,NY-Analytical,758,Tensile Strength,Dry CD,2220.05,g/in,"FDA,0",2000,3000,TM 103,TM103,3OP920 - Sms Nonwovens Honeycomb Embossed- 35 GSM - 953 Mm,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OU265,Applicator_10H,3OU265\Applicator_10H,Spunlaced Nonwoven 50 GSM 100% Polyester – 11 1/2”,NY-Analytical,758,Tensile Strength,Dry CD,2302.98,g/in,"FDA,0",1801,2821,TM 103,TM103,3OU265 - Spunlaced Nonwoven 50 GSM 100% Polyester – 11 1/2”,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
2FH070,Web_NP5115_6.0,2FH070\Web_NP5115_6.0,EZ Mammo Wipe,NY-Analytical,762,Seal Strength,Seal Strength (@325°F/40PSI/0.5Sec Dwell),2304.16,g/in,"FDA,0",1500,,TM 107,TM107,2FH070 - EZ Mammo Wipe,NY ,RAW MATERIAL - NY                                 ,RM_WEB
3XP540,"Applicator_NY_Spunlaced Nonwoven 50 gsm 100% Polyester-42""","3XP540\Applicator_NY_Spunlaced Nonwoven 50 gsm 100% Polyester-42""","Spunlaced Nonwoven 50 GSM 100% Polyester - 42""",NY-Analytical,758,Tensile Strength,Dry CD,2372,g/in,"FDA,0",1801,2821,TM 103,TM103,"3XP540 - Spunlaced Nonwoven 50 GSM 100% Polyester - 42""",NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
3OH581,Applicator_NY_Spunlaced Nonwoven 50 gsm 100% Polyester – 7”,3OH581\Applicator_NY_Spunlaced Nonwoven 50 gsm 100% Polyester – 7”,Spunlaced Nonwoven 50 GSM 100% Polyester – 7”,NY-Analytical,884,Applicator_Inspection,Dry CD ,2389.39,g/in,"FDA,0",1801,2821,See Analyte for Method #,See_Analyte_for_Method,3OH581 - Spunlaced Nonwoven 50 GSM 100% Polyester – 7”,NY ,RAW MATERIAL - NY                                 ,RM_APPLICATOR
