Mat_MatCode,METHOD,Analyte,Component,Res_Units,Numeric_Result,Low_Release_Limit,High_Release_Limit,Rounding_Rule,SP_TestPlan,,,,,
6OP081LP,,,Shipper Inspection,SHIP_NY_32NA_250_17.250-11.938,,,Accept,,,,General Inspection,,TM208,
6OP081LP,,,Shipper Inspection,SHIP_NY_32NA_250_17.250-11.938,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OP081LP,,,Shipper Inspection,SHIP_NY_32NA_250_17.250-11.938,,,Inserts,,,,Shipper Style,,TM208,
6OP34524,,8.4375,Shipper Inspection,SHIP_44_2G,,,,in,,8.0625,Height,,TM141,"FDA,4"
6OP34524,,11.9375,Shipper Inspection,SHIP_44_2G,,,,in,,11.5625,Width,,TM141,"FDA,4"
6OP34524,,13.6875,Shipper Inspection,SHIP_44_2G,,,,in,,13.3125,Length,,TM141,"FDA,4"
6OP34524,,,Shipper Inspection,SHIP_44_2G,,,,Lbs./In.,,44,Certification Stamp (ECT),,TM141,"FDA,0"
6OP34524,,,Shipper Inspection,SHIP_44_2G,,,Accept,,,,General Inspection,,TM208,
6OP34524,,,Shipper Inspection,SHIP_44_2G,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OP34524,,,Shipper Inspection,SHIP_44_2G,,,Kraft,,,,Liner Board Color,,TM208,
6OP34524,,,Shipper Inspection,SHIP_44_2G,,,RSC,,,,Shipper Style,,TM208,
6OP75510,,10.75,Shipper Inspection,SHIP_NY_32K_100_15.375-11.5625-10.5625,,,,in,,10.375,Height,,TM141,"FDA,4"
6OP75510,,11.75,Shipper Inspection,SHIP_NY_32K_100_15.375-11.5625-10.5625,,,,in,,11.375,Width,,TM141,"FDA,4"
6OP75510,,15.5625,Shipper Inspection,SHIP_NY_32K_100_15.375-11.5625-10.5625,,,,in,,15.1875,Length,,TM141,"FDA,4"
6OP75510,,,Shipper Inspection,SHIP_NY_32K_100_15.375-11.5625-10.5625,,,,,,,AQL Sample Size,,AQL,"FDA,0"
6OP75510,,,Shipper Inspection,SHIP_NY_32K_100_15.375-11.5625-10.5625,,,,Lbs./In.,,44,Certification Stamp (ECT),,TM141,"FDA,0"
6OP75510,,,Shipper Inspection,SHIP_NY_32K_100_15.375-11.5625-10.5625,,,Accept,,,,General Inspection,,TM208,
6OP75510,,,Shipper Inspection,SHIP_NY_32K_100_15.375-11.5625-10.5625,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OP75510,,,Shipper Inspection,SHIP_NY_32K_100_15.375-11.5625-10.5625,,,Kraft,,,,Liner Board Color,,TM208,
6OP75510,,,Shipper Inspection,SHIP_NY_32K_100_15.375-11.5625-10.5625,,,RSC,,,,Shipper Style,,TM208,
6OQ22272,,10.3755,Shipper Inspection,SHIP_NY_44K_100_15.188-10.188-15.188,,,,in,,10.0005,Width,,TM141,"FDA,4"
6OQ22272,,15.3755,Shipper Inspection,SHIP_NY_44K_100_15.188-10.188-15.188,,,,in,,15.0005,Height,,TM141,"FDA,4"
6OQ22272,,15.3755,Shipper Inspection,SHIP_NY_44K_100_15.188-10.188-15.188,,,,in,,15.0005,Length,,TM141,"FDA,4"
6OQ22272,,,Shipper Inspection,SHIP_NY_44K_100_15.188-10.188-15.188,,,,Lbs./In.,,44,Certification Stamp (ECT),,TM141,"FDA,0"
6OQ22272,,,Shipper Inspection,SHIP_NY_44K_100_15.188-10.188-15.188,,,Accept,,,,General Inspection,,TM208,
6OQ22272,,,Shipper Inspection,SHIP_NY_44K_100_15.188-10.188-15.188,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OQ22272,,,Shipper Inspection,SHIP_NY_44K_100_15.188-10.188-15.188,,,Kraft,,,,Liner Board Color,,TM208,
6OQ22272,,,Shipper Inspection,SHIP_NY_44K_100_15.188-10.188-15.188,,,RSC,,,,Shipper Style,,TM208,
6OS12350,,6.1255,Shipper Inspection,SHIP_NY_32K_100_11.625-6.5-5.938,,,,in,,5.7505,Height,,TM141,"FDA,4"
6OS12350,,6.6875,Shipper Inspection,SHIP_NY_32K_100_11.625-6.5-5.938,,,,in,,6.3125,Width,,TM141,"FDA,4"
6OS12350,,11.8125,Shipper Inspection,SHIP_NY_32K_100_11.625-6.5-5.938,,,,in,,11.4375,Length,,TM141,"FDA,4"
6OS12350,,,Shipper Inspection,SHIP_NY_32K_100_11.625-6.5-5.938,,,,Lbs./In.,,32,Certification Stamp (ECT),,TM141,"FDA,0"
6OS12350,,,Shipper Inspection,SHIP_NY_32K_100_11.625-6.5-5.938,,,,,,,AQL Sample Size,,AQL,"FDA,0"
6OS12350,,,Shipper Inspection,SHIP_NY_32K_100_11.625-6.5-5.938,,,Accept,,,,General Inspection,,TM208,
6OS12350,,,Shipper Inspection,SHIP_NY_32K_100_11.625-6.5-5.938,,,CofA meets specifications,,,,Certificate of Analysis,,COA,
6OS12350,,,Shipper Inspection,SHIP_NY_32K_100_11.625-6.5-5.938,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OS12350,,,Shipper Inspection,SHIP_NY_32K_100_11.625-6.5-5.938,,,Kraft,,,,Liner Board Color,,TM208,
6OS12350,,,Shipper Inspection,SHIP_NY_32K_100_11.625-6.5-5.938,,,RSC,,,,Shipper Style,,TM208,
6OS42850,,5.6875,Shipper Inspection,SHIP_44_2N,,,,in,,5.3125,Height,,TM141,"FDA,4"
6OS42850,,11.5625,Shipper Inspection,SHIP_44_2N,,,,in,,11.1875,Width,,TM141,"FDA,4"
6OS42850,,15.5625,Shipper Inspection,SHIP_44_2N,,,,in,,15.1875,Length,,TM141,"FDA,4"
6OS42850,,,Shipper Inspection,SHIP_44_2N,,,,Lbs./In.,,44,Certification Stamp (ECT),,TM141,"FDA,0"
6OS42850,,,Shipper Inspection,SHIP_44_2N,,,Accept,,,,General Inspection,,TM208,
6OS42850,,,Shipper Inspection,SHIP_44_2N,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OS42850,,,Shipper Inspection,SHIP_44_2N,,,Kraft,,,,Liner Board Color,,TM208,
6OS42850,,,Shipper Inspection,SHIP_44_2N,,,RSC,,,,Shipper Style,,TM208,
6OS45625,,6.1255,Shipper Inspection,SHIP_NY_32K_100_6.875-6.5-5.938,,,,in,,5.7505,Height,,TM141,"FDA,4"
6OS45625,,6.6875,Shipper Inspection,SHIP_NY_32K_100_6.875-6.5-5.938,,,,in,,6.3125,Width,,TM141,"FDA,4"
6OS45625,,7.0625,Shipper Inspection,SHIP_NY_32K_100_6.875-6.5-5.938,,,,in,,6.6875,Length,,TM141,"FDA,4"
6OS45625,,,Shipper Inspection,SHIP_NY_32K_100_6.875-6.5-5.938,,,,Lbs./In.,,32,Certification Stamp (ECT),,TM141,"FDA,0"
6OS45625,,,Shipper Inspection,SHIP_NY_32K_100_6.875-6.5-5.938,,,,,,,AQL Sample Size,,AQL,"FDA,0"
6OS45625,,,Shipper Inspection,SHIP_NY_32K_100_6.875-6.5-5.938,,,Accept,,,,General Inspection,,TM208,
6OS45625,,,Shipper Inspection,SHIP_NY_32K_100_6.875-6.5-5.938,,,CofA meets specifications,,,,Certificate of Analysis,,COA,
6OS45625,,,Shipper Inspection,SHIP_NY_32K_100_6.875-6.5-5.938,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OS45625,,,Shipper Inspection,SHIP_NY_32K_100_6.875-6.5-5.938,,,Kraft,,,,Liner Board Color,,TM208,
6OS45625,,,Shipper Inspection,SHIP_NY_32K_100_6.875-6.5-5.938,,,RSC,,,,Shipper Style,,TM208,
6OS46250,,6.875,Shipper Inspection,SHIP_29_1J,,,,in,,6.5,Width,,TM141,"FDA,4"
6OS46250,,11.9375,Shipper Inspection,SHIP_29_1J,,,,in,,11.5625,Height,,TM141,"FDA,4"
6OS46250,,17.3125,Shipper Inspection,SHIP_29_1J,,,,in,,16.9375,Length,,TM141,"FDA,4"
6OS46250,,,Shipper Inspection,SHIP_29_1J,,,,Lbs./In.,,29,Certification Stamp (ECT),,TM141,"FDA,0"
6OS46250,,,Shipper Inspection,SHIP_29_1J,,,Accept,,,,General Inspection,,TM208,
6OS46250,,,Shipper Inspection,SHIP_29_1J,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OS46250,,,Shipper Inspection,SHIP_29_1J,,,Kraft,,,,Liner Board Color,,TM208,
6OS46250,,,Shipper Inspection,SHIP_29_1J,,,RSC,,,,Shipper Style,,TM208,
6OU12066,,9.1875,Shipper Inspection,SHIP_40_1M,,,,in,,8.8125,Height,,TM141,"FDA,4"
6OU12066,,15.3125,Shipper Inspection,SHIP_40_1M,,,,in,,14.9375,Width,,TM141,"FDA,4"
6OU12066,,18,Shipper Inspection,SHIP_40_1M,,,,in,,17.625,Length,,TM141,"FDA,4"
6OU12066,,,Shipper Inspection,SHIP_40_1M,,,,Lbs./In.,,40,Certification Stamp (ECT),,TM141,"FDA,0"
6OU12066,,,Shipper Inspection,SHIP_40_1M,,,Accept,,,,General Inspection,,TM208,
6OU12066,,,Shipper Inspection,SHIP_40_1M,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OU12066,,,Shipper Inspection,SHIP_40_1M,,,Kraft,,,,Liner Board Color,,TM208,
6OU12066,,,Shipper Inspection,SHIP_40_1M,,,RSC,,,,Shipper Style,,TM208,
6OU21470,,9.4375,Shipper Inspection,SHIP_40_1J,,,,in,,9.0625,Height,,TM141,"FDA,4"
6OU21470,,11.5625,Shipper Inspection,SHIP_40_1J,,,,in,,11.1875,Width,,TM141,"FDA,4"
6OU21470,,15.5625,Shipper Inspection,SHIP_40_1J,,,,in,,15.1875,Length,,TM141,"FDA,4"
6OU21470,,,Shipper Inspection,SHIP_40_1J,,,,Lbs./In.,,40,Certification Stamp (ECT),,TM141,"FDA,0"
6OU21470,,,Shipper Inspection,SHIP_40_1J,,,Accept,,,,General Inspection,,TM208,
6OU21470,,,Shipper Inspection,SHIP_40_1J,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OU21470,,,Shipper Inspection,SHIP_40_1J,,,Kraft,,,,Liner Board Color,,TM208,
6OU21470,,,Shipper Inspection,SHIP_40_1J,,,RSC,,,,Shipper Style,,TM208,
6OU31450,,6.3125,Shipper Inspection,SHIP_NY_44K_100_18.5-13.5-6.125,,,,in,,5.9375,Height,,TM141,"FDA,4"
6OU31450,,13.6875,Shipper Inspection,SHIP_NY_44K_100_18.5-13.5-6.125,,,,in,,13.3125,Width,,TM141,"FDA,4"
6OU31450,,18.6875,Shipper Inspection,SHIP_NY_44K_100_18.5-13.5-6.125,,,,in,,18.3125,Length,,TM141,"FDA,4"
6OU31450,,,Shipper Inspection,SHIP_NY_44K_100_18.5-13.5-6.125,,,,Lbs./In.,,44,Certification Stamp (ECT),,TM141,"FDA,0"
6OU31450,,,Shipper Inspection,SHIP_NY_44K_100_18.5-13.5-6.125,,,,,,,AQL Sample Size,,AQL,"FDA,0"
6OU31450,,,Shipper Inspection,SHIP_NY_44K_100_18.5-13.5-6.125,,,Accept,,,,General Inspection,,TM208,
6OU31450,,,Shipper Inspection,SHIP_NY_44K_100_18.5-13.5-6.125,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OU31450,,,Shipper Inspection,SHIP_NY_44K_100_18.5-13.5-6.125,,,Kraft,,,,Liner Board Color,,TM208,
6OU31450,,,Shipper Inspection,SHIP_NY_44K_100_18.5-13.5-6.125,,,RSC,,,,Shipper Style,,TM208,
6OU35199,,11.5,Shipper Inspection,SHIP_NY_32K_100_19.75-12-11.375,,,,in,,11.25,Height,,TM141,"FDA,4"
6OU35199,,12.125,Shipper Inspection,SHIP_NY_32K_100_19.75-12-11.375,,,,in,,11.875,Width,,TM141,"FDA,4"
6OU35199,,19.875,Shipper Inspection,SHIP_NY_32K_100_19.75-12-11.375,,,,in,,19.625,Length,,TM141,"FDA,4"
6OU35199,,,Shipper Inspection,SHIP_NY_32K_100_19.75-12-11.375,,,,Lbs./In.,,32,Certification Stamp (ECT),,TM141,"FDA,0"
6OU35199,,,Shipper Inspection,SHIP_NY_32K_100_19.75-12-11.375,,,,,,,AQL Sample Size,,AQL,"FDA,0"
6OU35199,,,Shipper Inspection,SHIP_NY_32K_100_19.75-12-11.375,,,Accept,,,,General Inspection,,TM208,
6OU35199,,,Shipper Inspection,SHIP_NY_32K_100_19.75-12-11.375,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OU35199,,,Shipper Inspection,SHIP_NY_32K_100_19.75-12-11.375,,,Kraft,,,,Liner Board Color,,TM208,
6OU35199,,,Shipper Inspection,SHIP_NY_32K_100_19.75-12-11.375,,,RSC,,,,Shipper Style,,TM208,
6OU351LP,,11.875,Shipper Inspection,SHIP_NY_32K_NA_19.500X11.750,,,,in,,11.625,Width,,TM141,"FDA,4"
6OU351LP,,19.625,Shipper Inspection,SHIP_NY_32K_NA_19.500X11.750,,,,in,,19.375,Length,,TM141,"FDA,4"
6OU351LP,,,Shipper Inspection,SHIP_NY_32K_NA_19.500X11.750,,,,Lbs./In.,,32,Certification Stamp (ECT),,TM141,"FDA,0"
6OU351LP,,,Shipper Inspection,SHIP_NY_32K_NA_19.500X11.750,,,,,,,AQL Sample Size,,AQL,"FDA,0"
6OU351LP,,,Shipper Inspection,SHIP_NY_32K_NA_19.500X11.750,,,Accept,,,,General Inspection,,TM208,
6OU351LP,,,Shipper Inspection,SHIP_NY_32K_NA_19.500X11.750,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OU351LP,,,Shipper Inspection,SHIP_NY_32K_NA_19.500X11.750,,,Kraft,,,,Liner Board Color,,TM208,
6OU351LP,,,Shipper Inspection,SHIP_NY_32K_NA_19.500X11.750,,,Pad,,,,Shipper Style,,TM208,
6OU351TY,,2.875,Shipper Inspection,SHIP_NY_32K_201_19.0625-2.8125-3.500,,,,in,,2.75,Width,,TM141,"FDA,4"
6OU351TY,,3.5625,Shipper Inspection,SHIP_NY_32K_201_19.0625-2.8125-3.500,,,,in,,3.4375,Height,,TM141,"FDA,4"
6OU351TY,,19.125,Shipper Inspection,SHIP_NY_32K_201_19.0625-2.8125-3.500,,,,in,,19,Length,,TM141,"FDA,4"
6OU351TY,,,Shipper Inspection,SHIP_NY_32K_201_19.0625-2.8125-3.500,,,,Lbs./In.,,32,Certification Stamp (ECT),,TM141,"FDA,0"
6OU351TY,,,Shipper Inspection,SHIP_NY_32K_201_19.0625-2.8125-3.500,,,,,,,AQL Sample Size,,AQL,"FDA,0"
6OU351TY,,,Shipper Inspection,SHIP_NY_32K_201_19.0625-2.8125-3.500,,,Accept,,,,General Inspection,,TM208,
6OU351TY,,,Shipper Inspection,SHIP_NY_32K_201_19.0625-2.8125-3.500,,,D/C Tray,,,,Shipper Style,,TM208,
6OU351TY,,,Shipper Inspection,SHIP_NY_32K_201_19.0625-2.8125-3.500,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OU351TY,,,Shipper Inspection,SHIP_NY_32K_201_19.0625-2.8125-3.500,,,Kraft,,,,Liner Board Color,,TM208,
6OU38510,,6.1875,Shipper Inspection,SHIP_32_1BG,,,,in,,5.8125,Height,,TM141,"FDA,4"
6OU38510,,6.3125,Shipper Inspection,SHIP_32_1BG,,,,in,,5.9375,Width,,TM141,"FDA,4"
6OU38510,,8.1875,Shipper Inspection,SHIP_32_1BG,,,,in,,7.8125,Length,,TM141,"FDA,4"
6OU38510,,,Shipper Inspection,SHIP_32_1BG,,,,Lbs./In.,,32,Certification Stamp (ECT),,TM141,"FDA,0"
6OU38510,,,Shipper Inspection,SHIP_32_1BG,,,Accept,,,,General Inspection,,TM208,
6OU38510,,,Shipper Inspection,SHIP_32_1BG,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OU38510,,,Shipper Inspection,SHIP_32_1BG,,,Kraft,,,,Liner Board Color,,TM208,
6OU38510,,,Shipper Inspection,SHIP_32_1BG,,,RSC,,,,Shipper Style,,TM208,
6OU55510,,6.4375,Shipper Inspection,SHIP_NY_32K_100_11.75-6.25-8,,,,in,,6.0625,Width,,TM141,"FDA,4"
6OU55510,,8.1875,Shipper Inspection,SHIP_NY_32K_100_11.75-6.25-8,,,,in,,7.8125,Height,,TM141,"FDA,4"
6OU55510,,11.9375,Shipper Inspection,SHIP_NY_32K_100_11.75-6.25-8,,,,in,,11.5625,Length,,TM141,"FDA,4"
6OU55510,,,Shipper Inspection,SHIP_NY_32K_100_11.75-6.25-8,,,,Lbs./In.,,32,Certification Stamp (ECT),,TM141,"FDA,0"
6OU55510,,,Shipper Inspection,SHIP_NY_32K_100_11.75-6.25-8,,,,,,,AQL Sample Size,,AQL,"FDA,0"
6OU55510,,,Shipper Inspection,SHIP_NY_32K_100_11.75-6.25-8,,,Accept,,,,General Inspection,,TM208,
6OU55510,,,Shipper Inspection,SHIP_NY_32K_100_11.75-6.25-8,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OU55510,,,Shipper Inspection,SHIP_NY_32K_100_11.75-6.25-8,,,Kraft,,,,Liner Board Color,,TM208,
6OU55510,,,Shipper Inspection,SHIP_NY_32K_100_11.75-6.25-8,,,RSC,,,,Shipper Style,,TM208,
6OU62620,,8.1875,Shipper Inspection,SHIP_NY_32K_100_15-9.5-8,,,,in,,7.8125,Height,,TM141,"FDA,4"
6OU62620,,9.6875,Shipper Inspection,SHIP_NY_32K_100_15-9.5-8,,,,in,,9.3125,Width,,TM141,"FDA,4"
6OU62620,,15.1875,Shipper Inspection,SHIP_NY_32K_100_15-9.5-8,,,,in,,14.8125,Length,,TM141,"FDA,4"
6OU62620,,,Shipper Inspection,SHIP_NY_32K_100_15-9.5-8,,,,Lbs./In.,,32,Certification Stamp (ECT),,TM141,"FDA,0"
6OU62620,,,Shipper Inspection,SHIP_NY_32K_100_15-9.5-8,,,,,,,AQL Sample Size,,AQL,"FDA,0"
6OU62620,,,Shipper Inspection,SHIP_NY_32K_100_15-9.5-8,,,Accept,,,,General Inspection,,TM208,
6OU62620,,,Shipper Inspection,SHIP_NY_32K_100_15-9.5-8,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OU62620,,,Shipper Inspection,SHIP_NY_32K_100_15-9.5-8,,,Kraft,,,,Liner Board Color,,TM208,
6OU62620,,,Shipper Inspection,SHIP_NY_32K_100_15-9.5-8,,,RSC,,,,Shipper Style,,TM208,
6OX46500,,7.6875,Shipper Inspection,SHIP_NY_32K_100_23.688-15.688-7.500,,,,in,,7.3125,Height,,TM141,"FDA,4"
6OX46500,,15.8755,Shipper Inspection,SHIP_NY_32K_100_23.688-15.688-7.500,,,,in,,15.5005,Width,,TM141,"FDA,4"
6OX46500,,23.8755,Shipper Inspection,SHIP_NY_32K_100_23.688-15.688-7.500,,,,in,,23.5005,Length,,TM141,"FDA,4"
6OX46500,,,Shipper Inspection,SHIP_NY_32K_100_23.688-15.688-7.500,,,,Lbs./In.,,32,Certification Stamp (ECT),,TM141,"FDA,0"
6OX46500,,,Shipper Inspection,SHIP_NY_32K_100_23.688-15.688-7.500,,,,,,,AQL Sample Size,,AQL,"FDA,0"
6OX46500,,,Shipper Inspection,SHIP_NY_32K_100_23.688-15.688-7.500,,,Accept,,,,General Inspection,,TM208,
6OX46500,,,Shipper Inspection,SHIP_NY_32K_100_23.688-15.688-7.500,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
6OX46500,,,Shipper Inspection,SHIP_NY_32K_100_23.688-15.688-7.500,,,Kraft,,,,Liner Board Color,,TM208,
6OX46500,,,Shipper Inspection,SHIP_NY_32K_100_23.688-15.688-7.500,,,Shipper,,,,Shipper Style,,TM208,
6RQ55172,,,Certificate of Analysis,SHIP_NY_44K_100_15.1875-10.1875-15.1875,,,CofA meets specifications,,,,Certificate of Analysis,,COA,
6ZS505PD,,5.9375,Shipper Inspection,SHIP_32_14A,,,,in,,5.5625,Width,,TM141,"FDA,4"
6ZS505PD,,11.5625,Shipper Inspection,SHIP_32_14A,,,,in,,11.1875,Length,,TM141,"FDA,4"
6ZS505PD,,,Shipper Inspection,SHIP_32_14A,,,,Lbs./In.,,32,Certification Stamp (ECT),,TM141,"FDA,0"
6ZS505PD,,,Shipper Inspection,SHIP_32_14A,,,Accept,,,,General Inspection,,TM208,
6ZS505PD,,,Shipper Inspection,SHIP_32_14A,,,Cut Pad - Sheet,,,,Shipper Style,,TM208,
6ZS505PD,,,Shipper Inspection,SHIP_32_14A,,,Go - Meets Specifications,,,,Artwork / Copy,,TM208,
7A4AA580,,10,pH,Chem_NY_Disodium Cocoamphodipropinate,,,,,,9,pH,,TM 200,"FDA,1"
7A4AA580,,,Chemical Inspection,Chem_NY_Disodium Cocoamphodipropinate,,,Clear to Hazy liquid,,,,Appearance ,,TM208,
7A4AA580,,,IR Identification,Chem_NY_Disodium Cocoamphodipropinate,,,Close Match to Standard Sample or Spectrum,,,,IR Identification ,,TM 411,
7A4AA580,,,Certificate of Analysis,Chem_NY_Disodium Cocoamphodipropinate,,,CofA meets specifications,,,,Certificate of Analysis,,COA,
7A4AA580,,,Chemical Inspection,Chem_NY_Disodium Cocoamphodipropinate,,,Colorless to Yellow,,,,Color ,,TM208,
7A4AA580,,,Chemical Inspection,Chem_NY_Disodium Cocoamphodipropinate,,,Match standard,,,,Odor ,,TM208,
7A4AA580,,,Chemical Inspection,Chem_NY_Disodium Cocoamphodipropinate,,,None,,,,Contamination ,,TM208,
7A4AL930,,,Certificate of Analysis,Chem_08A,,,CofA meets specifications,,,,Certificate of Analysis,,COA,
7A4AL930,,,Chemical Inspection,Chem_08A,,,None,,,,Contamination ,,TM208,
7A4AL930,,,Chemical Inspection,Chem_08A,,,Odorless,,,,Odor ,,TM208,
7A4AL930,,,Identification,Chem_08A,,,Pass,,,,Identification for Potassium,,USP/NF,
7A4AL930,,,Chemical Inspection,Chem_08A,,,Pellets,,,,Appearance ,,TM208,
7A4AL930,,,Chemical Inspection,Chem_08A,,,White/Grey,,,,Color ,,TM208,
7A4AS162,,0.1,Related Compounds,Chem_09A,,,,%,,,Individual Impurity,,USP <621>,"FDA,3"
7A4AS162,,1,Related Compounds,Chem_09A,,,,%,,,Total Impurities,,USP <621>,"FDA,3"
7A4AS162,,,Specific Gravity,Chem_09A,,,,,,1.249,Specific Gravity at 25°C,,TM 202,"FDA,3"
7A4AS162,,,Chemical Inspection,Chem_09A,,,"Clear, syrupy liquid",,,,Appearance ,,TM208,
7A4AS162,,,IR Identification,Chem_09A,,,Close Match to Standard Sample or Spectrum,,,,IR Identification,,TM 411,
7A4AS162,,,Certificate of Analysis,Chem_09A,,,CofA meets specifications,,,,Certificate of Analysis,,COA,
7A4AS162,,,Chemical Inspection,Chem_09A,,,Meet USP requirements,,,,Color,,TM208,
7A4AS162,,,Chemical Inspection,Chem_09A,,,None,,,,Contamination ,,TM208,
7A4AS162,,,Chemical Inspection,Chem_09A,,,Odorless,,,,Odor ,,TM208,
7A4BL625,,,Chemical Inspection,Chem_11A,,,Clear Liquid,,,,Appearance ,,TM208,
7A4BL625,,,IR Identification,Chem_11A,,,Close Match to Standard Sample or Spectrum,,,,IR Identification,,TM 411,
7A4BL625,,,Certificate of Analysis,Chem_11A,,,CofA meets specifications,,,,Certificate of Analysis,,COA,
7A4BL625,,,Chemical Inspection,Chem_11A,,,Lard-Like,,,,Odor ,,TM208,
7A4BL625,,,Chemical Inspection,Chem_11A,,,Light Yellow to Yellow,,,,Color ,,TM208,
7A4BL625,,,Chemical Inspection,Chem_11A,,,None,,,,Contamination ,,TM208,
7A4CD419,,,IR Identification,Chem_13A,,,Close Match to Standard Sample or Spectrum,,,,IR Identification,,TM 411,
7A4CD419,,,Certificate of Analysis,Chem_13A,,,CofA meets specifications,,,,Certificate of Analysis,,COA,
7A4CD419,,,Chemical Inspection,Chem_13A,,,Crystalline Powder,,,,Appearance ,,TM208,
7A4CD419,,,Chemical Inspection,Chem_13A,,,Faint phenolic,,,,Odor ,,TM208,
7A4CD419,,,Chemical Inspection,Chem_13A,,,None,,,,Contamination ,,TM208,
7A4CD419,,,Chemical Inspection,Chem_13A,,,White to off White,,,,Color ,,TM208,
7A4FD110,,100.5,Assay,Chem_Sodium Chloride USP/NF,,,,%,,99,Assay on Dried Basis,,USP <541>,"FDA,1"
7A4FD110,,100.5,Assay,Chem_Sodium Chloride USP/NF,,,,%,,99,Assay on Dried Basis Final,,USP <541>,"FDA,1"
7A4FD110,,,Certificate of Analysis,Chem_Sodium Chloride USP/NF,,,CofA meets specifications,,,,Certificate of Analysis,,COA,
7A4FD110,,,Chemical Inspection,Chem_Sodium Chloride USP/NF,,,Colorless to white,,,,Color ,,TM208,
7A4FD110,,,Chemical Inspection,Chem_Sodium Chloride USP/NF,,,Crystals/crystalline powder,,,,Appearance ,,TM208,
7A4FD110,,,Identification,Chem_Sodium Chloride USP/NF,,,Meets USP,,,,Identification for Chloride,,USP/NF,
7A4FD110,,,Identification,Chem_Sodium Chloride USP/NF,,,Meets USP,,,,Identification for Sodium,,USP/NF,
7A4FD110,,,Chemical Inspection,Chem_Sodium Chloride USP/NF,,,None,,,,Contamination ,,TM208,
7A4FD110,,,Chemical Inspection,Chem_Sodium Chloride USP/NF,,,None,,,,Odor ,,TM208,
7A4FD110,,0.5,Loss on Drying,Chem_Sodium Chloride USP/NF,,,,%,,,Loss on Drying,,USP,"FDA,1"
7A4FD110,,0.5,Loss on Drying,Chem_Sodium Chloride USP/NF,,,,%,,,Loss on Drying Final,,USP,"FDA,1"
7A4OA347,,7.5,pH,Chem_NY_Sodium-L(+) Lactate 60%,,,,,,6.5,pH (1 in 20 solution),,TM 200,"FDA,1"
7A4OA347,,,Certificate of Analysis,Chem_NY_Sodium-L(+) Lactate 60%,,,CofA meets specifications,,,,Certificate of Analysis,,COA,
7A4OA347,,,Chemical Inspection,Chem_NY_Sodium-L(+) Lactate 60%,,,Colorless,,,,Color ,,TM208,
7A4OA347,,,IR Identification,Chem_NY_Sodium-L(+) Lactate 60%,,,Close Match to Standard Sample or Spectrum,,,,IR Identification,,TM 411,
7A4OA347,,,Chemical Inspection,Chem_NY_Sodium-L(+) Lactate 60%,,,None,,,,Contamination ,,TM208,
7A4OA347,,,Chemical Inspection,Chem_NY_Sodium-L(+) Lactate 60%,,,Odorless or with a slight Characteristic Odor,,,,Odor ,,TM208,
7A4OA347,,,Chemical Inspection,Chem_NY_Sodium-L(+) Lactate 60%,,,Transparent liquid,,,,Appearance ,,TM208,
7A4OA709,,1.053,Specific Gravity,Chem_NY_Chamomile Extract # 11-19-2,,,,,,1.043,Specific Gravity at 25°C,,TM 202,"FDA,3"
7A4OA709,,1.419,Refractive Index,Chem_NY_Chamomile Extract # 11-19-2,,,,,,1.409,Refractive Index at 20°C,,TM 204,"FDA,3"
7A4OA709,,6.5,pH,Chem_NY_Chamomile Extract # 11-19-2,,,,,,4,pH,,TM 200,"FDA,1"
7A4OA709,,,Chemical Inspection,Chem_NY_Chamomile Extract # 11-19-2,,,Clear Amber to brown liquid having a characteristic odor,,,,Description ,,TM208,
7A4OA709,,,Certificate of Analysis,Chem_NY_Chamomile Extract # 11-19-2,,,CofA meets specifications,,,,Certificate of Analysis,,COA,
7A4OA709,,,Chemical Inspection,Chem_NY_Chamomile Extract # 11-19-2,,,None- free of foreign particles,,,,Contamination ,,TM208,
7A4OA911,,1.4636,Refractive Index,Chem_NY_Fragrance Hugs & Kisses Sheer1,,,,,,1.4536,Refractive Index at 25°C,,TM 204,"FDA,4"
7A4OA911,,,Certificate of Analysis,Chem_NY_Fragrance Hugs & Kisses Sheer1,,,CofA meets specifications,,,,Certificate of Analysis,,COA,
7A4OA911,,,Chemical Inspection,Chem_NY_Fragrance Hugs & Kisses Sheer1,,,Colorless to Slightly Yellow,,,,Color ,,TM208,
